Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,61083              
Trigger,0                  
Start time,2023-02-23,17:15:16
End time,2023-02-24,10:13:20
Trigger time,2023-02-23,17:15:17
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
2994,2023-02-23 18:05:10,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
2995,2023-02-23 18:05:11,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
2996,2023-02-23 18:05:12,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
2997,2023-02-23 18:05:13,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
2998,2023-02-23 18:05:14,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
2999,2023-02-23 18:05:15,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3000,2023-02-23 18:05:16,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3001,2023-02-23 18:05:17,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3002,2023-02-23 18:05:18,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3003,2023-02-23 18:05:19,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3004,2023-02-23 18:05:20,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3005,2023-02-23 18:05:21,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3006,2023-02-23 18:05:22,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3007,2023-02-23 18:05:23,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3008,2023-02-23 18:05:24,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3009,2023-02-23 18:05:25,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3010,2023-02-23 18:05:26,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3011,2023-02-23 18:05:27,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3012,2023-02-23 18:05:28,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3013,2023-02-23 18:05:29,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3014,2023-02-23 18:05:30,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3015,2023-02-23 18:05:31,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3016,2023-02-23 18:05:32,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3017,2023-02-23 18:05:33,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3018,2023-02-23 18:05:34,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3019,2023-02-23 18:05:35,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3020,2023-02-23 18:05:36,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3021,2023-02-23 18:05:37,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3022,2023-02-23 18:05:38,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3023,2023-02-23 18:05:39,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3024,2023-02-23 18:05:40,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3025,2023-02-23 18:05:41,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3026,2023-02-23 18:05:42,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3027,2023-02-23 18:05:43,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3028,2023-02-23 18:05:44,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3029,2023-02-23 18:05:45,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3030,2023-02-23 18:05:46,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3031,2023-02-23 18:05:47,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3032,2023-02-23 18:05:48,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3033,2023-02-23 18:05:49,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3034,2023-02-23 18:05:50,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3035,2023-02-23 18:05:51,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3036,2023-02-23 18:05:52,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3037,2023-02-23 18:05:53,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3038,2023-02-23 18:05:54,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3039,2023-02-23 18:05:55,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3040,2023-02-23 18:05:56,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3041,2023-02-23 18:05:57,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3042,2023-02-23 18:05:58,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3043,2023-02-23 18:05:59,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3044,2023-02-23 18:06:00,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3045,2023-02-23 18:06:01,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3046,2023-02-23 18:06:02,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3047,2023-02-23 18:06:03,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3048,2023-02-23 18:06:04,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3049,2023-02-23 18:06:05,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3050,2023-02-23 18:06:06,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3051,2023-02-23 18:06:07,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3052,2023-02-23 18:06:08,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3053,2023-02-23 18:06:09,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3054,2023-02-23 18:06:10,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3055,2023-02-23 18:06:11,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3056,2023-02-23 18:06:12,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3057,2023-02-23 18:06:13,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3058,2023-02-23 18:06:14,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3059,2023-02-23 18:06:15,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3060,2023-02-23 18:06:16,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3061,2023-02-23 18:06:17,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3062,2023-02-23 18:06:18,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3063,2023-02-23 18:06:19,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3064,2023-02-23 18:06:20,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3065,2023-02-23 18:06:21,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3066,2023-02-23 18:06:22,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3067,2023-02-23 18:06:23,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3068,2023-02-23 18:06:24,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3069,2023-02-23 18:06:25,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3070,2023-02-23 18:06:26,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3071,2023-02-23 18:06:27,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3072,2023-02-23 18:06:28,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3073,2023-02-23 18:06:29,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3074,2023-02-23 18:06:30,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3075,2023-02-23 18:06:31,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3076,2023-02-23 18:06:32,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3077,2023-02-23 18:06:33,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3078,2023-02-23 18:06:34,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3079,2023-02-23 18:06:35,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3080,2023-02-23 18:06:36,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3081,2023-02-23 18:06:37,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3082,2023-02-23 18:06:38,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3083,2023-02-23 18:06:39,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3084,2023-02-23 18:06:40,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3085,2023-02-23 18:06:41,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3086,2023-02-23 18:06:42,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3087,2023-02-23 18:06:43,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3088,2023-02-23 18:06:44,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3089,2023-02-23 18:06:45,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3090,2023-02-23 18:06:46,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3091,2023-02-23 18:06:47,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3092,2023-02-23 18:06:48,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3093,2023-02-23 18:06:49,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3094,2023-02-23 18:06:50,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3095,2023-02-23 18:06:51,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3096,2023-02-23 18:06:52,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3097,2023-02-23 18:06:53,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3098,2023-02-23 18:06:54,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3099,2023-02-23 18:06:55,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3100,2023-02-23 18:06:56,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3101,2023-02-23 18:06:57,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3102,2023-02-23 18:06:58,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3103,2023-02-23 18:06:59,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3104,2023-02-23 18:07:00,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3105,2023-02-23 18:07:01,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3106,2023-02-23 18:07:02,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3107,2023-02-23 18:07:03,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3108,2023-02-23 18:07:04,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3109,2023-02-23 18:07:05,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3110,2023-02-23 18:07:06,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3111,2023-02-23 18:07:07,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3112,2023-02-23 18:07:08,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3113,2023-02-23 18:07:09,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3114,2023-02-23 18:07:10,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3115,2023-02-23 18:07:11,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3116,2023-02-23 18:07:12,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3117,2023-02-23 18:07:13,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3118,2023-02-23 18:07:14,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3119,2023-02-23 18:07:15,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3120,2023-02-23 18:07:16,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3121,2023-02-23 18:07:17,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3122,2023-02-23 18:07:18,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3123,2023-02-23 18:07:19,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3124,2023-02-23 18:07:20,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3125,2023-02-23 18:07:21,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3126,2023-02-23 18:07:22,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3127,2023-02-23 18:07:23,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3128,2023-02-23 18:07:24,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3129,2023-02-23 18:07:25,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3130,2023-02-23 18:07:26,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3131,2023-02-23 18:07:27,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3132,2023-02-23 18:07:28,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3133,2023-02-23 18:07:29,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3134,2023-02-23 18:07:30,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3135,2023-02-23 18:07:31,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3136,2023-02-23 18:07:32,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3137,2023-02-23 18:07:33,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3138,2023-02-23 18:07:34,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3139,2023-02-23 18:07:35,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3140,2023-02-23 18:07:36,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3141,2023-02-23 18:07:37,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3142,2023-02-23 18:07:38,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3143,2023-02-23 18:07:39,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3144,2023-02-23 18:07:40,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3145,2023-02-23 18:07:41,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3146,2023-02-23 18:07:42,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3147,2023-02-23 18:07:43,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3148,2023-02-23 18:07:44,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3149,2023-02-23 18:07:45,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3150,2023-02-23 18:07:46,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3151,2023-02-23 18:07:47,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3152,2023-02-23 18:07:48,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3153,2023-02-23 18:07:49,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3154,2023-02-23 18:07:50,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3155,2023-02-23 18:07:51,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3156,2023-02-23 18:07:52,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3157,2023-02-23 18:07:53,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3158,2023-02-23 18:07:54,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3159,2023-02-23 18:07:55,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3160,2023-02-23 18:07:56,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3161,2023-02-23 18:07:57,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3162,2023-02-23 18:07:58,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3163,2023-02-23 18:07:59,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3164,2023-02-23 18:08:00,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3165,2023-02-23 18:08:01,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3166,2023-02-23 18:08:02,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3167,2023-02-23 18:08:03,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3168,2023-02-23 18:08:04,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3169,2023-02-23 18:08:05,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3170,2023-02-23 18:08:06,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3171,2023-02-23 18:08:07,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3172,2023-02-23 18:08:08,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3173,2023-02-23 18:08:09,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3174,2023-02-23 18:08:10,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3175,2023-02-23 18:08:11,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3176,2023-02-23 18:08:12,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3177,2023-02-23 18:08:13,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3178,2023-02-23 18:08:14,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3179,2023-02-23 18:08:15,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3180,2023-02-23 18:08:16,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3181,2023-02-23 18:08:17,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3182,2023-02-23 18:08:18,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3183,2023-02-23 18:08:19,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3184,2023-02-23 18:08:20,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3185,2023-02-23 18:08:21,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3186,2023-02-23 18:08:22,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3187,2023-02-23 18:08:23,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3188,2023-02-23 18:08:24,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3189,2023-02-23 18:08:25,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3190,2023-02-23 18:08:26,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3191,2023-02-23 18:08:27,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3192,2023-02-23 18:08:28,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3193,2023-02-23 18:08:29,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3194,2023-02-23 18:08:30,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3195,2023-02-23 18:08:31,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3196,2023-02-23 18:08:32,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3197,2023-02-23 18:08:33,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3198,2023-02-23 18:08:34,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3199,2023-02-23 18:08:35,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3200,2023-02-23 18:08:36,0,+4.697,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3201,2023-02-23 18:08:37,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3202,2023-02-23 18:08:38,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3203,2023-02-23 18:08:39,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3204,2023-02-23 18:08:40,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3205,2023-02-23 18:08:41,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3206,2023-02-23 18:08:42,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3207,2023-02-23 18:08:43,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3208,2023-02-23 18:08:44,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3209,2023-02-23 18:08:45,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3210,2023-02-23 18:08:46,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3211,2023-02-23 18:08:47,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3212,2023-02-23 18:08:48,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3213,2023-02-23 18:08:49,0,+4.695,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3214,2023-02-23 18:08:50,0,+4.697,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3215,2023-02-23 18:08:51,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3216,2023-02-23 18:08:52,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3217,2023-02-23 18:08:53,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3218,2023-02-23 18:08:54,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3219,2023-02-23 18:08:55,0,+4.697,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3220,2023-02-23 18:08:56,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3221,2023-02-23 18:08:57,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3222,2023-02-23 18:08:58,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3223,2023-02-23 18:08:59,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3224,2023-02-23 18:09:00,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3225,2023-02-23 18:09:01,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3226,2023-02-23 18:09:02,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3227,2023-02-23 18:09:03,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3228,2023-02-23 18:09:04,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3229,2023-02-23 18:09:05,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3230,2023-02-23 18:09:06,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3231,2023-02-23 18:09:07,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3232,2023-02-23 18:09:08,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3233,2023-02-23 18:09:09,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3234,2023-02-23 18:09:10,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3235,2023-02-23 18:09:11,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3236,2023-02-23 18:09:12,0,+4.700,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3237,2023-02-23 18:09:13,0,+4.699,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3238,2023-02-23 18:09:14,0,+4.696,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3239,2023-02-23 18:09:15,0,+4.694,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
