Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,16672              
Trigger,0                  
Start time,2023-02-23,12:36:30
End time,2023-02-23,17:14:24
Trigger time,2023-02-23,12:36:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
9901,2023-02-23 15:21:32,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9902,2023-02-23 15:21:33,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9903,2023-02-23 15:21:34,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9904,2023-02-23 15:21:35,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9905,2023-02-23 15:21:36,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9906,2023-02-23 15:21:37,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9907,2023-02-23 15:21:38,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9908,2023-02-23 15:21:39,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9909,2023-02-23 15:21:40,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9910,2023-02-23 15:21:41,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9911,2023-02-23 15:21:42,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9912,2023-02-23 15:21:43,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9913,2023-02-23 15:21:44,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9914,2023-02-23 15:21:45,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9915,2023-02-23 15:21:46,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9916,2023-02-23 15:21:47,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9917,2023-02-23 15:21:48,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9918,2023-02-23 15:21:49,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9919,2023-02-23 15:21:50,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9920,2023-02-23 15:21:51,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9921,2023-02-23 15:21:52,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9922,2023-02-23 15:21:53,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9923,2023-02-23 15:21:54,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9924,2023-02-23 15:21:55,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9925,2023-02-23 15:21:56,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9926,2023-02-23 15:21:57,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9927,2023-02-23 15:21:58,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9928,2023-02-23 15:21:59,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9929,2023-02-23 15:22:00,0,+4.655,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9930,2023-02-23 15:22:01,0,+4.652,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9931,2023-02-23 15:22:02,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9932,2023-02-23 15:22:03,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9933,2023-02-23 15:22:04,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9934,2023-02-23 15:22:05,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9935,2023-02-23 15:22:06,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9936,2023-02-23 15:22:07,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9937,2023-02-23 15:22:08,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9938,2023-02-23 15:22:09,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9939,2023-02-23 15:22:10,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9940,2023-02-23 15:22:11,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9941,2023-02-23 15:22:12,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9942,2023-02-23 15:22:13,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9943,2023-02-23 15:22:14,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9944,2023-02-23 15:22:15,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9945,2023-02-23 15:22:16,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9946,2023-02-23 15:22:17,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9947,2023-02-23 15:22:18,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9948,2023-02-23 15:22:19,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9949,2023-02-23 15:22:20,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9950,2023-02-23 15:22:21,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9951,2023-02-23 15:22:22,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9952,2023-02-23 15:22:23,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9953,2023-02-23 15:22:24,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9954,2023-02-23 15:22:25,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9955,2023-02-23 15:22:26,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9956,2023-02-23 15:22:27,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9957,2023-02-23 15:22:28,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9958,2023-02-23 15:22:29,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9959,2023-02-23 15:22:30,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9960,2023-02-23 15:22:31,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9961,2023-02-23 15:22:32,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9962,2023-02-23 15:22:33,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9963,2023-02-23 15:22:34,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9964,2023-02-23 15:22:35,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9965,2023-02-23 15:22:36,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9966,2023-02-23 15:22:37,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9967,2023-02-23 15:22:38,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9968,2023-02-23 15:22:39,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9969,2023-02-23 15:22:40,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9970,2023-02-23 15:22:41,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9971,2023-02-23 15:22:42,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9972,2023-02-23 15:22:43,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9973,2023-02-23 15:22:44,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9974,2023-02-23 15:22:45,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9975,2023-02-23 15:22:46,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9976,2023-02-23 15:22:47,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9977,2023-02-23 15:22:48,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9978,2023-02-23 15:22:49,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9979,2023-02-23 15:22:50,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9980,2023-02-23 15:22:51,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9981,2023-02-23 15:22:52,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9982,2023-02-23 15:22:53,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9983,2023-02-23 15:22:54,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9984,2023-02-23 15:22:55,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9985,2023-02-23 15:22:56,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9986,2023-02-23 15:22:57,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9987,2023-02-23 15:22:58,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9988,2023-02-23 15:22:59,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9989,2023-02-23 15:23:00,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9990,2023-02-23 15:23:01,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9991,2023-02-23 15:23:02,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9992,2023-02-23 15:23:03,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9993,2023-02-23 15:23:04,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9994,2023-02-23 15:23:05,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9995,2023-02-23 15:23:06,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9996,2023-02-23 15:23:07,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9997,2023-02-23 15:23:08,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9998,2023-02-23 15:23:09,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9999,2023-02-23 15:23:10,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10000,2023-02-23 15:23:11,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10001,2023-02-23 15:23:12,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10002,2023-02-23 15:23:13,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10003,2023-02-23 15:23:14,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10004,2023-02-23 15:23:15,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10005,2023-02-23 15:23:16,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10006,2023-02-23 15:23:17,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10007,2023-02-23 15:23:18,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10008,2023-02-23 15:23:19,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10009,2023-02-23 15:23:20,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10010,2023-02-23 15:23:21,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10011,2023-02-23 15:23:22,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10012,2023-02-23 15:23:23,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10013,2023-02-23 15:23:24,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10014,2023-02-23 15:23:25,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10015,2023-02-23 15:23:26,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10016,2023-02-23 15:23:27,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10017,2023-02-23 15:23:28,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10018,2023-02-23 15:23:29,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10019,2023-02-23 15:23:30,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10020,2023-02-23 15:23:31,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10021,2023-02-23 15:23:32,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10022,2023-02-23 15:23:33,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10023,2023-02-23 15:23:34,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10024,2023-02-23 15:23:35,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10025,2023-02-23 15:23:36,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10026,2023-02-23 15:23:37,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10027,2023-02-23 15:23:38,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10028,2023-02-23 15:23:39,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10029,2023-02-23 15:23:40,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10030,2023-02-23 15:23:41,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10031,2023-02-23 15:23:42,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10032,2023-02-23 15:23:43,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10033,2023-02-23 15:23:44,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10034,2023-02-23 15:23:45,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10035,2023-02-23 15:23:46,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10036,2023-02-23 15:23:47,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10037,2023-02-23 15:23:48,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10038,2023-02-23 15:23:49,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10039,2023-02-23 15:23:50,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10040,2023-02-23 15:23:51,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10041,2023-02-23 15:23:52,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10042,2023-02-23 15:23:53,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10043,2023-02-23 15:23:54,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10044,2023-02-23 15:23:55,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10045,2023-02-23 15:23:56,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10046,2023-02-23 15:23:57,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10047,2023-02-23 15:23:58,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10048,2023-02-23 15:23:59,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10049,2023-02-23 15:24:00,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10050,2023-02-23 15:24:01,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10051,2023-02-23 15:24:02,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10052,2023-02-23 15:24:03,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10053,2023-02-23 15:24:04,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10054,2023-02-23 15:24:05,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10055,2023-02-23 15:24:06,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10056,2023-02-23 15:24:07,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10057,2023-02-23 15:24:08,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10058,2023-02-23 15:24:09,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10059,2023-02-23 15:24:10,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10060,2023-02-23 15:24:11,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10061,2023-02-23 15:24:12,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10062,2023-02-23 15:24:13,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10063,2023-02-23 15:24:14,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10064,2023-02-23 15:24:15,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10065,2023-02-23 15:24:16,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10066,2023-02-23 15:24:17,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10067,2023-02-23 15:24:18,0,+4.663,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10068,2023-02-23 15:24:19,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10069,2023-02-23 15:24:20,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10070,2023-02-23 15:24:21,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10071,2023-02-23 15:24:22,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10072,2023-02-23 15:24:23,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10073,2023-02-23 15:24:24,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10074,2023-02-23 15:24:25,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10075,2023-02-23 15:24:26,0,+4.664,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10076,2023-02-23 15:24:27,0,+4.660,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10077,2023-02-23 15:24:28,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10078,2023-02-23 15:24:29,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10079,2023-02-23 15:24:30,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10080,2023-02-23 15:24:31,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10081,2023-02-23 15:24:32,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10082,2023-02-23 15:24:33,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10083,2023-02-23 15:24:34,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10084,2023-02-23 15:24:35,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10085,2023-02-23 15:24:36,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10086,2023-02-23 15:24:37,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10087,2023-02-23 15:24:38,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10088,2023-02-23 15:24:39,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10089,2023-02-23 15:24:40,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10090,2023-02-23 15:24:41,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10091,2023-02-23 15:24:42,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10092,2023-02-23 15:24:43,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10093,2023-02-23 15:24:44,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10094,2023-02-23 15:24:45,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10095,2023-02-23 15:24:46,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10096,2023-02-23 15:24:47,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10097,2023-02-23 15:24:48,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10098,2023-02-23 15:24:49,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10099,2023-02-23 15:24:50,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10100,2023-02-23 15:24:51,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10101,2023-02-23 15:24:52,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10102,2023-02-23 15:24:53,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10103,2023-02-23 15:24:54,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10104,2023-02-23 15:24:55,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10105,2023-02-23 15:24:56,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10106,2023-02-23 15:24:57,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10107,2023-02-23 15:24:58,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10108,2023-02-23 15:24:59,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10109,2023-02-23 15:25:00,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10110,2023-02-23 15:25:01,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10111,2023-02-23 15:25:02,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10112,2023-02-23 15:25:03,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10113,2023-02-23 15:25:04,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10114,2023-02-23 15:25:05,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10115,2023-02-23 15:25:06,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10116,2023-02-23 15:25:07,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10117,2023-02-23 15:25:08,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10118,2023-02-23 15:25:09,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10119,2023-02-23 15:25:10,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10120,2023-02-23 15:25:11,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10121,2023-02-23 15:25:12,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10122,2023-02-23 15:25:13,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10123,2023-02-23 15:25:14,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10124,2023-02-23 15:25:15,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10125,2023-02-23 15:25:16,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10126,2023-02-23 15:25:17,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10127,2023-02-23 15:25:18,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10128,2023-02-23 15:25:19,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10129,2023-02-23 15:25:20,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10130,2023-02-23 15:25:21,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10131,2023-02-23 15:25:22,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10132,2023-02-23 15:25:23,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10133,2023-02-23 15:25:24,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10134,2023-02-23 15:25:25,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10135,2023-02-23 15:25:26,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10136,2023-02-23 15:25:27,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10137,2023-02-23 15:25:28,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10138,2023-02-23 15:25:29,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10139,2023-02-23 15:25:30,0,+4.658,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10140,2023-02-23 15:25:31,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10141,2023-02-23 15:25:32,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10142,2023-02-23 15:25:33,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10143,2023-02-23 15:25:34,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10144,2023-02-23 15:25:35,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10145,2023-02-23 15:25:36,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10146,2023-02-23 15:25:37,0,+4.657,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
