Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,2403               
Trigger,0                  
Start time,2023-02-14,10:45:45
End time,2023-02-14,11:25:50
Trigger time,2023-02-14,10:45:47
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
486,2023-02-14 10:53:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
487,2023-02-14 10:53:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
488,2023-02-14 10:53:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
489,2023-02-14 10:53:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
490,2023-02-14 10:53:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
491,2023-02-14 10:53:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
492,2023-02-14 10:53:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
493,2023-02-14 10:53:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
494,2023-02-14 10:54:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
495,2023-02-14 10:54:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
496,2023-02-14 10:54:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
497,2023-02-14 10:54:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
498,2023-02-14 10:54:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
499,2023-02-14 10:54:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
500,2023-02-14 10:54:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
501,2023-02-14 10:54:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
502,2023-02-14 10:54:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
503,2023-02-14 10:54:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
504,2023-02-14 10:54:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
505,2023-02-14 10:54:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
506,2023-02-14 10:54:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
507,2023-02-14 10:54:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
508,2023-02-14 10:54:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
509,2023-02-14 10:54:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
510,2023-02-14 10:54:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
511,2023-02-14 10:54:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
512,2023-02-14 10:54:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
513,2023-02-14 10:54:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
514,2023-02-14 10:54:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
515,2023-02-14 10:54:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
516,2023-02-14 10:54:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
517,2023-02-14 10:54:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
518,2023-02-14 10:54:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
519,2023-02-14 10:54:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
520,2023-02-14 10:54:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
521,2023-02-14 10:54:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
522,2023-02-14 10:54:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
523,2023-02-14 10:54:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
524,2023-02-14 10:54:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
525,2023-02-14 10:54:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
526,2023-02-14 10:54:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
527,2023-02-14 10:54:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
528,2023-02-14 10:54:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
529,2023-02-14 10:54:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
530,2023-02-14 10:54:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
531,2023-02-14 10:54:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
532,2023-02-14 10:54:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
533,2023-02-14 10:54:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
534,2023-02-14 10:54:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
535,2023-02-14 10:54:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
536,2023-02-14 10:54:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
537,2023-02-14 10:54:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
538,2023-02-14 10:54:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
539,2023-02-14 10:54:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
540,2023-02-14 10:54:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
541,2023-02-14 10:54:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
542,2023-02-14 10:54:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
543,2023-02-14 10:54:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
544,2023-02-14 10:54:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
545,2023-02-14 10:54:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
546,2023-02-14 10:54:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
547,2023-02-14 10:54:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
548,2023-02-14 10:54:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
549,2023-02-14 10:54:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
550,2023-02-14 10:54:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
551,2023-02-14 10:54:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
552,2023-02-14 10:54:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
553,2023-02-14 10:54:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
554,2023-02-14 10:55:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
555,2023-02-14 10:55:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
556,2023-02-14 10:55:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
557,2023-02-14 10:55:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
558,2023-02-14 10:55:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
559,2023-02-14 10:55:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
560,2023-02-14 10:55:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
561,2023-02-14 10:55:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
562,2023-02-14 10:55:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
563,2023-02-14 10:55:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
564,2023-02-14 10:55:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
565,2023-02-14 10:55:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
566,2023-02-14 10:55:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
567,2023-02-14 10:55:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
568,2023-02-14 10:55:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
569,2023-02-14 10:55:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
570,2023-02-14 10:55:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
571,2023-02-14 10:55:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
572,2023-02-14 10:55:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
573,2023-02-14 10:55:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
574,2023-02-14 10:55:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
575,2023-02-14 10:55:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
576,2023-02-14 10:55:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
577,2023-02-14 10:55:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
578,2023-02-14 10:55:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
579,2023-02-14 10:55:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
580,2023-02-14 10:55:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
581,2023-02-14 10:55:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
582,2023-02-14 10:55:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
583,2023-02-14 10:55:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
584,2023-02-14 10:55:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
585,2023-02-14 10:55:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
586,2023-02-14 10:55:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
587,2023-02-14 10:55:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
588,2023-02-14 10:55:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
589,2023-02-14 10:55:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
590,2023-02-14 10:55:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
591,2023-02-14 10:55:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
592,2023-02-14 10:55:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
593,2023-02-14 10:55:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
594,2023-02-14 10:55:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
595,2023-02-14 10:55:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
596,2023-02-14 10:55:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
597,2023-02-14 10:55:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
598,2023-02-14 10:55:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
599,2023-02-14 10:55:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
600,2023-02-14 10:55:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
601,2023-02-14 10:55:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
602,2023-02-14 10:55:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
603,2023-02-14 10:55:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
604,2023-02-14 10:55:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
605,2023-02-14 10:55:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
606,2023-02-14 10:55:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
607,2023-02-14 10:55:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
608,2023-02-14 10:55:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
609,2023-02-14 10:55:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
610,2023-02-14 10:55:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
611,2023-02-14 10:55:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
612,2023-02-14 10:55:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
613,2023-02-14 10:55:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
614,2023-02-14 10:56:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
615,2023-02-14 10:56:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
616,2023-02-14 10:56:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
617,2023-02-14 10:56:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
618,2023-02-14 10:56:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
619,2023-02-14 10:56:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
620,2023-02-14 10:56:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
621,2023-02-14 10:56:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
622,2023-02-14 10:56:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
623,2023-02-14 10:56:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
624,2023-02-14 10:56:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
625,2023-02-14 10:56:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
626,2023-02-14 10:56:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
627,2023-02-14 10:56:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
628,2023-02-14 10:56:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
629,2023-02-14 10:56:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
630,2023-02-14 10:56:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
631,2023-02-14 10:56:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
632,2023-02-14 10:56:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
633,2023-02-14 10:56:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
634,2023-02-14 10:56:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
635,2023-02-14 10:56:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
636,2023-02-14 10:56:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
637,2023-02-14 10:56:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
638,2023-02-14 10:56:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
639,2023-02-14 10:56:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
640,2023-02-14 10:56:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
641,2023-02-14 10:56:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
642,2023-02-14 10:56:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
643,2023-02-14 10:56:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
644,2023-02-14 10:56:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
645,2023-02-14 10:56:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
646,2023-02-14 10:56:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
647,2023-02-14 10:56:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
648,2023-02-14 10:56:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
649,2023-02-14 10:56:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
650,2023-02-14 10:56:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
651,2023-02-14 10:56:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
652,2023-02-14 10:56:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
653,2023-02-14 10:56:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
654,2023-02-14 10:56:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
655,2023-02-14 10:56:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
656,2023-02-14 10:56:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
657,2023-02-14 10:56:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
658,2023-02-14 10:56:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
659,2023-02-14 10:56:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
660,2023-02-14 10:56:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
661,2023-02-14 10:56:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
662,2023-02-14 10:56:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
663,2023-02-14 10:56:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
664,2023-02-14 10:56:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
665,2023-02-14 10:56:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
666,2023-02-14 10:56:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
667,2023-02-14 10:56:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
668,2023-02-14 10:56:54,0,+3.168,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
669,2023-02-14 10:56:55,0,+3.250,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
670,2023-02-14 10:56:56,0,+3.263,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
671,2023-02-14 10:56:57,0,+3.274,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
672,2023-02-14 10:56:58,0,+3.278,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
673,2023-02-14 10:56:59,0,+3.280,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
674,2023-02-14 10:57:00,0,+3.280,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
675,2023-02-14 10:57:01,0,+3.286,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
676,2023-02-14 10:57:02,0,+3.286,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
677,2023-02-14 10:57:03,0,+3.286,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
678,2023-02-14 10:57:04,0,+3.285,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
679,2023-02-14 10:57:05,0,+3.280,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
680,2023-02-14 10:57:06,0,+3.280,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
681,2023-02-14 10:57:07,0,+3.280,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
682,2023-02-14 10:57:08,0,+3.280,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
683,2023-02-14 10:57:09,0,+3.278,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
684,2023-02-14 10:57:10,0,+3.273,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
685,2023-02-14 10:57:11,0,+3.273,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
686,2023-02-14 10:57:12,0,+3.273,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
687,2023-02-14 10:57:13,0,+3.273,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
688,2023-02-14 10:57:14,0,+3.273,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
689,2023-02-14 10:57:15,0,+3.273,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
690,2023-02-14 10:57:16,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
691,2023-02-14 10:57:17,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
692,2023-02-14 10:57:18,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
693,2023-02-14 10:57:19,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
694,2023-02-14 10:57:20,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
695,2023-02-14 10:57:21,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
696,2023-02-14 10:57:22,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
697,2023-02-14 10:57:23,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
698,2023-02-14 10:57:24,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
699,2023-02-14 10:57:25,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
700,2023-02-14 10:57:26,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
701,2023-02-14 10:57:27,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
702,2023-02-14 10:57:28,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
703,2023-02-14 10:57:29,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
704,2023-02-14 10:57:30,0,+3.266,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
705,2023-02-14 10:57:31,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
706,2023-02-14 10:57:32,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
707,2023-02-14 10:57:33,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
708,2023-02-14 10:57:34,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
709,2023-02-14 10:57:35,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
710,2023-02-14 10:57:36,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
711,2023-02-14 10:57:37,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
712,2023-02-14 10:57:38,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
713,2023-02-14 10:57:39,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
714,2023-02-14 10:57:40,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
715,2023-02-14 10:57:41,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
716,2023-02-14 10:57:42,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
717,2023-02-14 10:57:43,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
718,2023-02-14 10:57:44,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
719,2023-02-14 10:57:45,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
720,2023-02-14 10:57:46,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
721,2023-02-14 10:57:47,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
722,2023-02-14 10:57:48,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
723,2023-02-14 10:57:49,0,+3.262,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
724,2023-02-14 10:57:50,0,+3.262,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
725,2023-02-14 10:57:51,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
726,2023-02-14 10:57:52,0,+3.262,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
727,2023-02-14 10:57:53,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
728,2023-02-14 10:57:54,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
729,2023-02-14 10:57:55,0,+3.262,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
730,2023-02-14 10:57:56,0,+3.267,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
731,2023-02-14 10:57:57,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
732,2023-02-14 10:57:58,0,+3.268,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
733,2023-02-14 10:57:59,0,+3.262,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
734,2023-02-14 10:58:00,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
735,2023-02-14 10:58:01,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
736,2023-02-14 10:58:02,0,+3.261,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
